prev_close,iep,change,final_price,low_52,high_52,high
311.65,311.70,0.05,311.00,122.15,360.75,315.35
298.95,299.00,0.05,299.00,122.15,360.75,302
306.10,306.10,0.00,306.10,122.15,360.75,313
295.25,295.25,0.00,295.25,122.15,360.75,296.3
345.65,345.65,0.00,345.65,91.80,360.75,346.9
297.45,297.35,-0.10,297.35,122.15,360.75,297.8
293.15,293.00,-0.15,293.00,101.30,360.75,297.65
342.80,342.65,-0.15,342.65,97.30,360.75,346.5
291.95,291.75,-0.20,291.75,122.15,360.75,291.95
298.10,297.90,-0.20,297.90,119.70,360.75,300.2
335.25,335.00,-0.25,335.00,97.30,360.75,337.4
298.95,298.60,-0.35,298.60,122.15,360.75,302.7
295.55,295.00,-0.55,295.00,101.30,360.75,297
306.35,305.80,-0.55,305.80,100.60,360.75,308.85
293.15,292.50,-0.65,292.50,122.15,360.75,296.45
333.35,332.65,-0.70,332.65,126.00,360.75,337.3
297.70,296.90,-0.80,296.90,120.15,360.75,297.75
303.70,302.80,-0.90,302.80,120.15,360.75,302.8
316.90,316.00,-0.90,316.00,100.60,360.75,319.1
310.95,310.00,-0.95,310.00,100.60,360.75,313.3
349.35,348.40,-0.95,348.40,91.80,360.75,352.9
294.60,293.50,-1.10,293.50,122.15,360.75,298.8
295.25,294.00,-1.25,294.00,122.15,360.75,303.5
307.25,305.95,-1.30,305.95,120.15,360.75,307.85
284.30,282.90,-1.40,282.90,122.15,360.75,286.8
291.40,290.00,-1.40,290.00,101.30,360.75,290.9
342.00,340.45,-1.55,340.45,126.00,360.75,351.5
308.85,307.00,-1.85,307.00,101.30,360.75,308
302.55,300.50,-2.05,300.50,101.30,360.75,301.9
311.25,309.00,-2.25,311.10,100.60,360.75,310.3
317.10,314.80,-2.30,314.80,100.60,360.75,314.8
352.70,350.10,-2.60,350.10,91.80,360.75,356
298.15,295.50,-2.65,295.50,110.80,360.75,300.9
308.60,304.90,-3.70,304.90,122.15,360.75,310.25
293.35,289.50,-3.85,289.50,120.15,360.75,290.7
337.40,330.90,-6.50,330.90,94.15,360.75,335.8
343.35,345.20,1.85,345.20,91.80,358.90,347.85
344.75,346.00,1.25,346.00,91.80,358.90,352.9
355.95,355.85,-0.10,355.85,91.80,358.90,360.75
350.75,350.05,-0.70,350.05,91.80,358.90,357.9
325.15,331.75,6.60,331.75,63.50,357.00,331.75
301.40,307.70,6.30,307.70,72.55,357.00,308.15
305.80,311.00,5.20,311.00,63.50,357.00,316.6
301.80,306.75,4.95,306.75,64.80,357.00,309.85
321.10,325.95,4.85,325.95,79.60,357.00,336.65
334.95,339.75,4.80,339.75,91.80,357.00,351
307.70,312.00,4.30,312.00,80.70,357.00,315.7
315.20,319.50,4.30,315.15,63.50,357.00,324.45
289.45,293.50,4.05,293.50,79.60,357.00,293.9
321.25,325.00,3.75,321.35,63.50,357.00,328.35
311.85,315.55,3.70,315.55,82.60,357.00,319
321.45,325.05,3.60,325.05,63.50,357.00,326.5
326.00,329.35,3.35,329.35,79.60,357.00,329.5
293.00,296.35,3.35,296.35,79.60,357.00,299.75
312.25,315.40,3.15,315.40,79.60,357.00,323.85
305.90,308.90,3.00,308.90,75.20,357.00,310
294.00,297.00,3.00,297.00,74.00,357.00,299
315.55,318.25,2.70,318.25,79.60,357.00,334.75
318.55,321.00,2.45,321.00,63.50,357.00,321.9
323.00,325.30,2.30,325.30,89.75,357.00,327.7
301.50,303.50,2.00,303.50,74.80,357.00,309.5
303.05,305.00,1.95,305.00,63.50,357.00,312.25
302.75,304.50,1.75,304.50,79.60,357.00,315.7
301.25,303.00,1.75,303.00,79.60,357.00,305.95
313.10,314.75,1.65,314.75,82.00,357.00,315.8
315.50,317.05,1.55,317.05,82.60,357.00,323.45
314.45,316.00,1.55,316.00,80.70,357.00,316.6
305.05,306.15,1.10,306.15,65.40,357.00,313.8
315.25,316.10,0.85,316.10,82.60,357.00,320
345.50,346.25,0.75,346.25,91.80,357.00,356.65
286.55,287.25,0.70,287.25,71.00,357.00,304.55
318.75,319.20,0.45,319.20,88.00,357.00,325.7
295.40,295.70,0.30,295.85,74.80,357.00,302.5
307.80,308.00,0.20,307.65,65.40,357.00,319.8
302.85,303.00,0.15,303.00,71.00,357.00,307.55
291.50,291.50,0.00,291.50,79.60,357.00,302
318.75,318.70,-0.05,318.70,84.55,357.00,319.75
325.65,325.15,-0.50,325.15,91.80,357.00,336.9
313.95,313.20,-0.75,313.20,65.40,357.00,325
307.75,306.80,-0.95,306.80,64.80,357.00,311.7
307.75,306.75,-1.00,306.75,65.40,357.00,310.65
319.95,318.60,-1.35,318.60,63.50,357.00,320
303.50,302.00,-1.50,302.00,71.00,357.00,315
318.10,315.95,-2.15,315.95,88.00,357.00,324.4
308.95,306.45,-2.50,306.45,63.50,357.00,307.5
307.00,303.50,-3.50,303.50,63.50,357.00,311
294.55,291.00,-3.55,291.00,72.55,357.00,300
301.90,298.20,-3.70,298.20,76.55,357.00,301.3
307.40,303.55,-3.85,303.55,63.50,357.00,305
298.05,294.00,-4.05,297.40,72.55,357.00,302.5
293.85,289.30,-4.55,289.30,79.60,357.00,294.75
314.85,309.55,-5.30,309.55,79.60,357.00,320.75
339.20,333.00,-6.20,333.00,63.50,357.00,337.85
345.25,350.70,5.45,350.70,84.90,354.60,361.3
340.25,342.00,1.75,342.00,84.90,354.60,347
344.10,344.25,0.15,344.25,84.90,354.60,349.3
243.85,245.45,1.60,245.45,149.45,351.00,249.9
243.00,244.00,1.00,244.00,149.45,351.00,246.25
244.25,245.00,0.75,244.20,149.45,351.00,248.95
340.85,343.50,2.65,343.50,132.50,350.50,345.9
338.25,338.50,0.25,338.50,132.50,350.50,362.2
345.75,348.65,2.90,348.65,63.50,347.20,357
246.95,249.30,2.35,249.30,149.45,344.60,259
256.30,257.00,0.70,257.00,149.45,344.60,264.35
263.50,263.80,0.30,263.80,149.45,344.60,271.45
248.05,248.35,0.30,248.35,149.45,344.60,250.85
325.40,329.90,4.50,329.90,63.50,341.90,335.8
304.50,308.50,4.00,308.50,63.50,341.90,328.9
321.65,325.35,3.70,325.35,63.50,341.90,334.7
315.90,318.75,2.85,318.75,63.50,341.90,339.25
328.30,331.10,2.80,331.10,63.50,341.90,347.2
333.35,335.45,2.10,335.45,63.50,341.90,337.9
326.15,327.60,1.45,327.60,63.50,341.90,330
325.00,326.40,1.40,326.40,63.50,341.90,330.5
330.15,331.50,1.35,331.50,63.50,341.90,331.75
335.95,337.00,1.05,337.00,63.50,341.90,338.5
324.00,325.00,1.00,325.00,63.50,341.90,330
325.05,326.00,0.95,325.85,63.50,341.90,332.65
311.85,312.45,0.60,312.45,63.50,341.90,313.9
331.00,329.90,-1.10,331.20,63.50,341.90,334.5
323.85,321.95,-1.90,321.95,63.50,341.90,321.95
329.20,326.90,-2.30,326.90,63.50,341.90,334.25
328.90,326.45,-2.45,326.45,63.50,341.90,331.35
335.95,334.50,-1.45,335.75,149.45,339.90,358
279.40,281.85,2.45,281.85,149.45,339.85,283.9
270.65,272.80,2.15,272.80,149.45,339.85,273.65
263.00,265.00,2.00,265.00,149.45,339.85,268.85
266.85,268.75,1.90,268.75,149.45,339.85,276
272.45,274.00,1.55,274.00,149.45,339.85,276.15
275.20,276.30,1.10,276.30,149.45,339.85,279.9
269.60,270.65,1.05,269.50,149.45,339.85,273.7
269.40,270.00,0.60,270.00,149.45,339.85,272.15
269.55,270.05,0.50,270.05,149.45,339.85,276.25
271.90,272.10,0.20,272.10,149.45,339.85,274.9
277.90,278.00,0.10,278.00,149.45,339.85,278.7
254.70,254.80,0.10,254.80,149.45,339.85,258.7
267.70,267.70,0.00,267.70,149.45,339.85,271.95
274.95,274.90,-0.05,274.90,149.45,339.85,280
274.20,274.05,-0.15,274.05,149.45,339.85,274.05
257.45,256.95,-0.50,256.95,149.45,339.85,263.9
270.35,269.00,-1.35,269.00,149.45,339.85,271
276.90,275.00,-1.90,275.00,149.45,339.85,277.25
271.45,268.45,-3.00,268.45,149.45,339.85,269
332.80,337.60,4.80,337.60,84.90,338.15,354.6
333.05,334.20,1.15,334.20,84.90,338.15,337.5
285.05,289.00,3.95,289.00,149.45,337.95,291.8
287.70,290.10,2.40,290.10,149.45,337.95,291.4
286.00,288.00,2.00,288.00,149.45,337.95,288.2
281.75,283.00,1.25,283.00,149.45,337.95,289.15
281.05,278.05,-3.00,278.05,149.45,337.95,282.45
333.10,333.75,0.65,333.75,149.45,337.40,339.9
292.50,296.00,3.50,296.00,149.45,335.45,308
282.50,280.00,-2.50,280.00,149.45,335.45,293.85
310.70,315.00,4.30,315.00,149.45,331.90,337.4
283.70,284.50,3.55,284.50,149.45,331.90,284.85
282.35,285.60,3.25,285.60,149.45,331.90,290.65
294.45,297.65,3.20,297.65,149.45,331.90,302.5
282.10,285.10,3.00,285.10,149.45,331.90,313.9
302.55,304.00,1.45,304.00,149.45,331.90,305.15
283.70,284.50,0.80,284.50,149.45,331.90,288
294.85,295.50,0.65,295.50,149.45,331.90,298
298.60,298.80,0.20,298.80,149.45,331.90,304.7
306.80,306.70,-0.10,306.70,149.45,331.90,309.25
303.85,303.50,-0.35,303.50,149.45,331.90,308.65
307.25,306.80,-0.45,306.80,149.45,331.90,310.9
275.65,272.00,-3.65,275.00,149.45,331.90,283.35
316.10,321.95,5.85,321.95,84.90,328.00,338.15
308.00,310.00,2.00,310.00,84.90,313.35,328
309.90,308.00,-1.90,308.00,84.90,312.60,313.35
303.90,306.05,2.15,306.05,84.90,308.50,312.6
302.70,302.70,0.00,302.70,84.90,307.35,308.5
290.60,295.95,5.35,295.95,63.50,299.00,306.9
291.40,293.55,2.15,293.55,84.90,297.35,307.35
290.80,292.50,1.70,292.50,84.90,297.35,296.05
295.40,297.00,1.60,297.00,84.90,297.35,297.25
278.05,281.00,2.95,278.95,84.90,285.90,283.35
279.40,280.80,1.40,280.80,84.90,285.90,297.35
278.95,278.55,-0.40,278.55,84.90,280.55,285.9
243.15,246.50,3.35,246.50,84.90,275.40,252.65
241.15,244.20,3.05,244.20,84.90,275.40,257.4
257.25,259.95,2.70,257.00,84.90,275.40,267.4
261.85,264.00,2.15,264.00,84.90,275.40,266
262.05,264.00,1.95,264.00,84.90,275.40,280.55
239.20,240.70,1.50,240.70,84.90,275.40,243.9
264.35,265.50,1.15,265.50,84.90,275.40,268.4
226.30,227.35,1.05,227.35,84.90,275.40,243.95
229.05,230.10,1.05,230.10,84.90,275.40,234.3
272.90,273.95,1.05,273.95,84.90,275.40,274.45
252.10,252.85,0.75,252.85,84.90,275.40,254.55
261.40,262.00,0.60,262.00,84.90,275.40,263.3
239.20,240.70,0.40,240.70,84.90,275.40,240.05
251.55,251.60,0.05,251.60,84.90,275.40,253.65
262.65,262.70,0.05,262.70,84.90,275.40,265.1
268.20,267.60,-0.60,267.60,84.90,275.40,269.4
253.35,252.30,-1.05,252.30,84.90,275.40,254.25
255.35,254.00,-1.35,254.00,84.90,275.40,263.4
248.90,247.25,-1.65,247.25,84.90,275.40,249.8
264.70,260.45,-4.25,260.45,84.90,275.40,270.5
246.60,248.00,1.40,248.00,163.35,265.30,248.35
233.40,234.10,0.70,234.10,163.35,265.30,239
244.70,244.70,0.00,244.70,163.35,265.30,245.8
245.95,245.95,0.00,245.95,163.35,265.30,248.5
225.10,225.00,-0.10,225.00,163.35,265.30,228.25
262.55,261.40,-1.15,261.40,163.35,265.30,262.55
236.60,234.10,-2.50,234.10,163.35,265.30,236.65
238.45,235.10,-3.35,235.10,163.35,265.30,235.95
258.65,260.00,1.35,260.00,63.50,264.65,277.5
260.30,261.65,1.35,261.65,63.50,264.65,262.45
259.05,261.45,2.40,261.45,84.90,260.00,275.4
250.30,250.75,0.45,250.75,84.90,258.00,260
254.30,251.10,-3.20,251.10,84.90,258.00,252.75
244.55,248.00,3.45,248.00,84.90,255.95,252.15
238.35,240.90,2.55,240.90,84.90,255.95,258
243.65,245.95,2.30,245.95,84.90,255.95,248.15
236.95,239.15,2.20,239.15,84.90,255.95,241.15
239.90,241.90,2.00,241.90,84.90,255.95,242
236.20,237.90,1.70,237.90,84.90,255.95,244.65
232.30,233.90,1.60,233.90,84.90,255.95,239.25
242.70,244.25,1.55,244.25,84.90,255.95,248
245.85,246.70,0.85,246.70,84.90,255.95,251.4
235.60,236.40,0.80,236.40,84.90,255.95,239.15
245.70,246.50,0.80,246.50,84.90,255.95,248.05
251.25,251.85,0.60,251.10,84.90,255.95,253
251.45,251.90,0.45,251.90,84.90,255.95,254.9
252.70,252.30,-0.40,252.30,84.90,255.95,253.95
231.90,231.35,-0.55,231.35,84.90,255.95,237.9
246.35,245.60,-0.75,245.60,84.90,255.95,246
237.40,236.40,-1.00,236.40,84.90,255.95,241.9
241.00,239.80,-1.20,239.80,84.90,255.95,245.5
240.55,239.00,-1.55,239.00,84.90,255.95,240
249.90,246.00,-3.90,246.00,84.90,255.95,249.75
245.10,246.00,0.90,246.00,63.50,252.40,264.65
242.60,242.85,0.25,242.85,63.50,252.40,249.8
249.20,253.25,4.05,253.25,163.35,250.90,261.85
193.85,195.10,1.25,195.10,134.60,250.40,195.85
195.55,196.00,0.45,196.00,134.60,250.40,197.95
193.65,195.00,1.35,193.50,134.60,247.95,196.35
202.45,205.00,2.55,205.00,134.60,247.90,207.8
212.70,214.45,1.75,214.45,134.60,247.90,217.95
216.30,217.95,1.65,217.95,134.60,247.90,218.6
205.40,206.65,1.25,206.65,134.60,247.90,213.65
195.95,197.20,1.25,197.20,134.60,247.90,197.2
203.15,203.95,0.80,203.75,134.60,247.90,204.7
196.20,196.85,0.65,196.85,134.60,247.90,199.35
194.40,195.00,0.60,195.00,134.60,247.90,198.75
214.00,214.20,0.20,214.20,134.60,247.90,215.1
213.55,213.75,0.20,213.75,134.60,247.90,215.55
213.05,213.10,0.05,213.10,134.60,247.90,215.95
214.50,214.50,0.00,214.50,134.60,247.90,214.7
198.20,198.20,0.00,198.20,134.60,247.90,203.75
215.90,215.25,-0.65,215.25,134.60,247.90,216.4
232.95,234.75,1.80,234.75,163.35,245.80,234.8
238.10,239.90,1.80,239.90,163.35,245.80,240.4
231.25,233.00,1.75,233.00,163.35,245.80,234.95
242.50,244.00,1.50,242.35,163.35,245.80,244
243.50,245.00,1.50,245.00,163.35,245.80,245.6
238.45,239.80,1.35,239.80,163.35,245.80,241.85
241.30,242.55,1.25,242.55,163.35,245.80,250.9
238.70,239.85,1.15,239.85,163.35,245.80,241.6
235.35,236.00,0.65,236.00,163.35,245.80,238.35
238.05,238.60,0.55,238.60,163.35,245.80,243
231.70,232.00,0.30,232.00,163.35,245.80,239.5
234.70,234.80,0.10,234.80,163.35,245.80,236.4
236.60,236.40,-0.20,236.40,163.35,245.80,237.45
236.15,235.20,-0.95,235.20,163.35,245.80,237
237.75,236.00,-2.45,236.00,163.35,245.80,241.4
201.50,204.00,2.50,204.00,134.60,243.90,206.1
207.75,210.00,2.25,210.00,134.60,243.90,210.65
202.80,204.35,1.55,204.35,134.60,243.90,206
211.55,212.70,1.15,212.70,134.60,243.90,213.5
206.45,207.45,1.00,207.45,134.60,243.90,213
209.50,210.50,1.00,210.50,134.60,243.90,213.5
209.00,209.90,0.90,209.90,134.60,243.90,214.2
214.15,214.90,0.75,214.90,134.60,243.90,218.5
211.25,212.00,0.75,212.00,134.60,243.90,216.5
205.40,206.10,0.70,206.10,134.60,243.90,207.6
217.85,218.40,0.55,218.40,134.60,243.90,222
202.50,203.00,0.50,203.00,134.60,243.90,206.9
208.60,209.00,0.40,209.00,134.60,243.90,210.2
213.85,214.00,0.15,214.00,134.60,243.90,216
202.95,203.10,0.15,203.10,134.60,243.90,206.25
211.45,211.45,0.00,211.45,134.60,243.90,211.5
203.40,203.00,-0.40,203.00,134.60,243.90,208.25
211.15,210.55,-0.60,210.55,134.60,243.90,211.3
213.40,212.45,-0.95,212.45,134.60,243.90,213.25
219.75,221.00,1.25,221.00,134.60,243.25,221.7
218.85,218.50,-0.35,218.50,134.60,243.25,219
242.00,244.55,2.55,244.55,84.90,243.15,255.95
241.50,243.50,2.00,243.50,163.35,242.45,245.8
217.65,219.00,1.35,219.00,134.60,241.45,219.5
213.70,214.00,0.30,214.00,134.60,239.60,214.75
233.75,234.95,1.20,234.95,163.35,239.35,242.45
210.70,212.00,4.20,212.00,134.60,239.25,212.65
206.60,208.55,1.95,208.55,134.60,239.25,208.8
210.70,212.00,1.30,212.00,134.60,239.25,212.5
203.25,204.00,0.75,204.00,134.60,239.25,217.95
210.65,209.45,-1.20,210.75,134.60,239.25,211
207.85,212.20,4.35,212.20,139.00,239.20,213.9
230.75,233.50,2.75,230.30,163.35,239.20,237.3
210.60,213.00,2.40,213.00,139.00,239.20,219.1
212.90,215.00,2.10,215.00,163.35,239.20,217.9
209.90,212.00,2.10,212.00,134.60,239.20,212
212.50,208.70,1.95,208.70,163.35,239.20,211.4
199.60,201.45,1.85,201.45,157.10,239.20,202
205.35,207.15,1.80,207.15,157.10,239.20,207.45
209.00,210.75,1.75,210.75,163.35,239.20,210.75
203.25,205.00,1.75,205.00,157.50,239.20,213.2
205.30,207.00,1.70,207.00,157.10,239.20,209.7
204.45,206.10,1.65,206.10,163.35,239.20,206.25
208.75,210.40,1.65,210.40,163.35,239.20,212.4
209.30,210.90,1.60,210.90,163.35,239.20,214.35
208.65,210.25,1.60,210.25,163.35,239.20,214.2
212.40,214.00,1.60,214.00,163.35,239.20,215.35
205.50,207.10,1.60,207.10,157.10,239.20,207.55
203.85,205.45,1.60,205.45,134.60,239.20,207.75
211.50,213.00,1.50,213.00,163.35,239.20,213.4
212.60,214.10,1.50,214.10,163.15,239.20,214.6
218.50,220.00,1.50,220.00,157.10,239.20,220.6
206.50,208.00,1.50,208.00,134.60,239.20,208
206.25,207.70,1.45,207.70,163.35,239.20,209.65
227.55,229.00,1.45,229.00,134.60,239.20,229.3
216.60,218.00,1.40,218.00,163.35,239.20,219.4
217.65,219.00,1.35,219.00,139.00,239.20,226.15
206.70,208.00,1.30,208.00,157.10,239.20,209.25
212.55,213.80,1.25,213.80,157.10,239.20,214.95
204.95,206.15,1.20,205.05,163.35,239.20,207.5
207.80,209.00,1.20,207.65,134.60,239.20,209.2
208.55,209.70,1.15,209.70,134.60,239.20,210.8
213.80,214.85,1.05,213.65,157.10,239.20,216.1
215.95,212.00,1.05,212.00,134.60,239.20,212
216.10,217.10,1.00,217.10,163.35,239.20,217.2
209.90,210.90,1.00,210.90,163.35,239.20,211.1
203.30,204.30,1.00,204.30,163.35,239.20,204.4
209.30,210.30,1.00,210.30,163.35,239.20,210.45
217.45,218.45,1.00,218.45,134.60,239.20,221
216.00,216.95,0.95,216.95,163.35,239.20,233.65
208.90,209.85,0.95,209.85,163.35,239.20,212.3
205.45,206.40,0.95,206.40,139.00,239.20,208.9
207.05,208.00,0.95,208.00,134.60,239.20,210.55
201.10,202.00,0.90,202.00,163.35,239.20,202.2
210.90,211.80,0.90,211.80,163.35,239.20,212.45
201.40,202.30,0.90,202.30,157.10,239.20,205.95
211.15,212.00,0.85,212.00,163.35,239.20,213
205.05,205.90,0.85,205.90,163.35,239.20,205.9
214.15,214.90,0.75,214.90,163.35,239.20,217.25
214.25,215.00,0.75,215.00,163.35,239.20,217.15
203.25,204.00,0.75,204.00,163.35,239.20,205.6
211.45,212.20,0.75,212.20,163.35,239.20,214.25
212.65,213.35,0.70,213.35,163.35,239.20,215.15
206.30,207.00,0.70,207.00,163.35,239.20,207
207.75,208.45,0.70,208.45,163.35,239.20,209.3
208.00,208.70,0.70,207.90,134.60,239.20,209.75
205.75,206.40,0.65,206.40,163.35,239.20,207.9
201.35,202.00,0.65,202.00,163.35,239.20,202.55
208.85,209.50,0.65,209.50,134.60,239.20,211.2
208.90,209.50,0.60,209.50,163.35,239.20,210.2
202.40,203.00,0.60,203.00,163.35,239.20,204.1
207.00,207.60,0.60,207.60,163.35,239.20,209.85
205.40,206.00,0.60,206.00,157.10,239.20,206.5
205.60,206.20,0.60,206.20,157.10,239.20,207
208.50,209.10,0.60,209.10,134.60,239.20,209.8
205.10,205.65,0.55,205.65,163.35,239.20,205.85
211.75,212.25,0.50,212.25,163.35,239.20,213
203.95,204.45,0.50,204.45,163.35,239.20,204.65
213.25,213.75,0.50,213.75,157.10,239.20,215.95
207.75,208.20,0.45,208.20,163.35,239.20,209.3
209.05,209.50,0.45,209.50,163.35,239.20,209.7
209.05,209.50,0.45,209.50,163.35,239.20,212.05
205.35,205.80,0.45,205.80,157.10,239.20,206.75
217.75,218.20,0.45,218.20,134.60,239.20,220.6
218.60,219.05,0.45,219.05,134.60,239.20,221.8
210.60,211.00,0.40,211.00,163.35,239.20,211.2
204.60,205.00,0.40,205.00,163.35,239.20,206.85
209.20,209.60,0.40,209.60,163.35,239.20,211.5
210.60,211.00,0.40,211.00,163.35,239.20,213.5
210.60,211.00,0.40,211.00,163.35,239.20,214.15
205.65,206.00,0.35,206.00,163.35,239.20,206.45
222.95,223.30,0.35,223.30,139.00,239.20,226.4
204.10,204.40,0.30,204.40,163.35,239.20,208.5
203.00,203.30,0.30,203.10,163.35,239.20,203.7
208.70,209.00,0.30,209.00,157.10,239.20,210.45
200.95,201.20,0.25,201.20,157.10,239.20,202.35
213.80,214.00,0.20,213.70,163.35,239.20,214.45
207.30,207.50,0.20,207.50,163.35,239.20,210.9
206.80,207.00,0.20,207.00,163.35,239.20,208.25
202.70,202.90,0.20,202.90,163.35,239.20,203.8
207.30,207.50,0.20,207.55,163.35,239.20,208.4
202.75,202.95,0.20,202.95,157.10,239.20,206.45
215.25,215.40,0.15,215.40,163.35,239.20,216
205.90,206.00,0.10,206.00,163.35,239.20,208.2
206.90,207.00,0.10,207.00,134.60,239.20,210.8
208.00,208.05,0.05,208.05,163.35,239.20,211.6
206.05,206.10,0.05,206.10,163.35,239.20,207.1
207.90,207.95,0.05,207.95,163.35,239.20,208.45
212.65,212.70,0.05,212.70,157.10,239.20,215.2
209.75,209.75,0.00,209.75,163.35,239.20,211.25
206.40,206.40,0.00,206.40,163.35,239.20,206.85
209.85,209.85,0.00,209.85,163.35,239.20,210.6
208.60,208.60,0.00,208.60,163.35,239.20,216.75
209.10,209.10,0.00,209.10,163.35,239.20,210.2
207.00,207.00,0.00,207.00,163.35,239.20,213.6
201.85,201.85,0.00,201.85,163.35,239.20,205.15
202.00,202.00,0.00,202.00,163.35,239.20,202.35
202.50,202.50,0.00,202.50,163.35,239.20,205.2
203.60,203.60,0.00,203.60,163.35,239.20,205.3
207.05,207.05,0.00,207.05,163.35,239.20,209.35
210.05,210.05,0.00,210.05,163.15,239.20,211.4
205.30,205.30,0.00,205.50,157.10,239.20,206.95
218.85,218.85,0.00,218.85,134.60,239.20,218.9
229.00,229.00,0.00,228.80,134.60,239.20,231.1
211.45,211.40,-0.05,211.40,163.35,239.20,213.25
210.90,210.80,-0.10,210.80,163.35,239.20,211.5
204.00,203.90,-0.10,203.90,157.50,239.20,205.25
231.15,231.00,-0.15,231.00,163.35,239.20,239.35
211.25,211.05,-0.20,211.05,163.35,239.20,213.9
203.75,203.50,-0.25,203.50,163.35,239.20,204.5
211.30,211.00,-0.30,211.00,163.35,239.20,212.3
208.65,208.30,-0.35,208.30,163.35,239.20,210
203.65,203.25,-0.40,203.65,163.35,239.20,203.8
204.30,203.90,-0.40,203.90,157.10,239.20,205.7
209.50,209.00,-0.50,209.00,163.35,239.20,211.5
218.25,217.60,-0.65,217.60,134.60,239.20,218.4
226.45,225.75,-0.70,225.75,134.60,239.20,225.75
207.85,206.95,-0.90,206.95,163.35,239.20,208
226.00,225.00,-1.00,225.00,139.00,239.20,228.1
207.90,206.80,-1.10,207.85,163.35,239.20,209.5
209.95,208.80,-1.15,208.80,134.60,239.20,211.3
222.20,221.00,-1.20,221.00,139.00,239.20,222.8
202.60,201.20,-1.40,201.20,157.10,239.20,201.85
204.55,203.10,-1.45,203.10,163.35,239.20,206
203.55,202.00,-1.55,203.15,157.10,239.20,206.3
205.55,203.90,-1.65,203.90,157.50,239.20,206.5
205.90,204.25,-1.65,204.25,157.10,239.20,207
209.70,208.00,-1.70,208.00,134.60,239.20,210
209.15,207.25,-1.90,207.25,134.60,239.20,208
208.95,207.00,-1.95,207.00,163.35,239.20,210.7
220.05,217.60,-2.45,217.60,157.10,239.20,220
207.95,205.00,-2.95,205.00,157.10,239.20,206.1
213.10,210.00,-3.10,210.00,157.10,239.20,211
234.35,237.50,3.15,237.50,134.60,238.85,238.05
233.10,234.60,1.50,234.60,134.60,238.85,239.2
231.85,234.60,2.75,234.60,84.90,236.90,243.15
229.30,229.35,0.05,229.35,84.90,231.50,236.9
229.95,232.15,2.20,232.15,134.60,231.40,238.85
226.35,231.35,5.00,225.25,84.90,231.25,231.5
223.45,224.20,0.75,224.20,84.90,230.00,231.25
226.00,226.00,0.00,226.00,84.90,227.25,230
218.20,221.50,3.30,221.50,134.60,223.50,222
216.75,216.10,-0.65,216.55,134.60,223.50,231.4
215.95,220.00,4.05,220.00,134.60,222.00,223.5
146.65,148.50,1.85,148.50,109.55,214.60,148.8
135.10,136.75,1.65,136.75,109.55,214.60,136.75
129.75,131.35,1.60,131.35,109.55,214.60,134
135.35,136.85,1.50,136.85,109.55,214.60,137.75
135.10,136.50,1.40,136.50,109.55,214.60,137.5
138.25,139.65,1.40,139.65,109.55,214.60,144.2
135.05,136.35,1.30,136.35,109.55,214.60,139.1
137.65,138.90,1.25,138.90,109.55,214.60,139.6
143.10,144.35,1.25,144.35,109.55,214.60,146
134.25,135.40,1.15,135.40,109.55,214.60,137.5
145.80,146.60,0.80,146.60,109.55,214.60,148.2
141.70,142.50,0.80,142.50,109.55,214.60,147.55
139.70,140.50,0.80,140.50,109.55,214.60,143
133.45,134.20,0.75,134.20,109.55,214.60,134.95
123.25,123.95,0.70,123.95,109.55,214.60,126.75
136.80,137.45,0.65,136.70,109.55,214.60,137.7
123.95,124.60,0.65,124.60,109.55,214.60,125.35
136.50,137.10,0.60,137.10,109.55,214.60,140.95
126.40,127.00,0.60,127.00,109.55,214.60,131.15
134.70,135.20,0.50,135.20,109.55,214.60,135.45
125.55,126.00,0.45,125.20,109.55,214.60,127
143.35,143.65,0.30,143.65,109.55,214.60,144.35
135.15,135.40,0.25,135.40,109.55,214.60,137.3
146.65,146.80,0.15,146.80,109.55,214.60,147.6
135.60,135.60,0.00,135.60,109.55,214.60,136.7
135.50,135.50,0.00,135.50,109.55,214.60,136.7
143.45,143.45,0.00,143.45,109.55,214.60,143.65
133.30,133.30,0.00,133.30,109.55,214.60,137.2
135.45,135.40,-0.05,135.40,109.55,214.60,136.25
134.85,134.70,-0.15,134.70,109.55,214.60,140.7
145.50,145.25,-0.25,145.25,109.55,214.60,145.25
141.70,141.40,-0.30,141.40,109.55,214.60,141.5
132.95,132.50,-0.45,132.50,109.55,214.60,136.1
137.25,136.75,-0.50,136.75,109.55,214.60,136.75
143.25,143.30,0.05,143.30,109.55,212.70,143.9
138.70,140.85,2.15,140.85,109.55,209.80,141.9
140.10,140.50,0.40,140.50,109.55,209.80,141.95
141.50,142.00,0.50,142.00,109.55,205.25,142.15
188.45,192.00,3.55,192.00,109.55,203.80,199.7
196.85,199.20,2.35,199.20,109.55,203.80,201
185.30,187.30,2.00,187.30,110.55,203.80,188.95
192.85,194.75,1.90,194.75,109.55,203.80,194.95
180.50,182.00,1.50,182.00,110.55,203.80,183
182.40,183.40,1.00,183.40,110.55,203.80,184.3
193.30,194.00,0.70,194.00,109.55,203.80,194.55
190.70,191.10,0.40,191.10,109.55,203.80,191.7
175.90,176.25,0.35,176.25,110.55,203.80,177.25
190.05,190.00,-0.05,190.00,109.55,203.80,191.8
173.60,173.00,-0.60,173.00,110.55,203.80,173
